Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
SNGX,"Soligenix, Inc.",0.885,17965929.225,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sngx,
SNGXW,"Soligenix, Inc.",0.2338,0.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sngxw,
SOLY,"Soliton, Inc.",12.8,205937459.2,,2019.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/soly,
SONM,"Sonim Technologies, Inc.",2.93,59648304.19,,2019.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/sonm,
SNOA,"Sonoma Pharmaceuticals, Inc.",5.0,6651285.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/snoa,
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.0042,0.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/snoaw,
SONO,"Sonos, Inc.",13.35,1419435546.0,,2018.0,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/sono,
SPHS,"Sophiris Bio, Inc.",0.5217,18546682.2858,,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sphs,
SORL,"SORL Auto Parts, Inc.",3.12,60231353.52,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/sorl,
SRNE,"Sorrento Therapeutics, Inc.",1.57,205636508.76,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/srne,
SOHO,Sotherly Hotels Inc.,6.63,94294366.14,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/soho,
SOHOB,Sotherly Hotels Inc.,25.796,41531560.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sohob,
SOHON,Sotherly Hotels Inc.,25.75,27810000.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sohon,
SOHOO,Sotherly Hotels Inc.,25.8215,34914308.8315,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sohoo,
SFBC,"Sound Financial Bancorp, Inc.",35.3,90568786.4,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/sfbc,
SMMC,South Mountain Merger Corp.,9.9,309375000.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/smmc,
SMMCU,South Mountain Merger Corp.,10.15,317187500.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/smmcu,
SMMCW,South Mountain Merger Corp.,0.85,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/smmcw,
SPFI,"South Plains Financial, Inc.",16.28,292765616.88,,2019.0,Finance,Major Banks,https://old.nasdaq.com/symbol/spfi,
SSB,South State Corporation,76.09,2598305341.1,,,Finance,Major Banks,https://old.nasdaq.com/symbol/ssb,
SFST,"Southern First Bancshares, Inc.",39.5,300931500.5,,,Finance,Major Banks,https://old.nasdaq.com/symbol/sfst,
SMBC,"Southern Missouri Bancorp, Inc.",36.34,334392794.22,,,Finance,Banks,https://old.nasdaq.com/symbol/smbc,
SONA,"Southern National Bancorp of Virginia, Inc.",15.21,367223790.96,,,Finance,Major Banks,https://old.nasdaq.com/symbol/sona,
SBSI,"Southside Bancshares, Inc.",33.8,1140958478.4,,,Finance,Major Banks,https://old.nasdaq.com/symbol/sbsi,
SY,So-Young International Inc.,8.96,133952000.0,14950000.0,2019.0,Technology,EDP Services,https://old.nasdaq.com/symbol/sy,
SP,SP Plus Corporation,37.71,865397965.86,,,Consumer Services,Rental/Leasing Companies,https://old.nasdaq.com/symbol/sp,
SGRP,"SPAR Group, Inc.",1.06,22096509.84,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/sgrp,
SPKE,"Spark Energy, Inc.",10.0,351795530.0,,2014.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/spke,
SPKEP,"Spark Energy, Inc.",24.7935,91915851.636,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/spkep,
ONCE,"Spark Therapeutics, Inc.",99.79,3840543685.82,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/once,
SPAR,"Spartan Motors, Inc.",13.755,485844770.355,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/spar,
SPTN,SpartanNash Company,12.39,450184170.03,,,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/sptn,
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,23.43,114221250.0,,,,,https://old.nasdaq.com/symbol/dwfi,
SPPI,"Spectrum Pharmaceuticals, Inc.",7.505,846981705.785,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sppi,
SPRO,"Spero Therapeutics, Inc.",11.03,205777886.0,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/spro,
ANY,Sphere 3D Corp.,1.17,3455695.62,,,Technology,EDP Services,https://old.nasdaq.com/symbol/any,
SPEX,Spherix Incorporated,1.6072,3784025.4312,,,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/spex,
SPI,"SPI Energy Co., Ltd.",2.6,37736725.0,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/spi,
SAVE,"Spirit Airlines, Inc.",36.05,2467292858.8,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/save,
STXB,"Spirit of Texas Bancshares, Inc.",21.6,341156491.2,,2018.0,Finance,Major Banks,https://old.nasdaq.com/symbol/stxb,
SPLK,Splunk Inc.,120.81,18284421224.94,,2012.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/splk,
SPOK,"Spok Holdings, Inc.",11.6,223057699.2,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/spok,
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",6.29,271916844.67,,2014.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/spwh,
SBPH,"Spring Bank Pharmaceuticals, Inc.",3.18,52340112.9,,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sbph,
SWTX,"SpringWorks Therapeutics, Inc.",18.96,819697585.2,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/swtx,
FUND,"Sprott Focus Trust, Inc.",6.65,184678812.5,,,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/fund,
SFM,"Sprouts Farmers Market, Inc.",18.105,2138436245.205,,2013.0,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/sfm,
SPSC,"SPS Commerce, Inc.",48.27,1747374000.0,,2010.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/spsc,
SRAX,"SRAX, Inc.",2.12,29487340.76,,,Technology,Advertising,https://old.nasdaq.com/symbol/srax,
SSNC,"SS&C Technologies Holdings, Inc.",50.705,12866890456.18,,2010.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ssnc,
SSRM,SSR Mining Inc.,14.36,1766109546.8,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ssrm,
STAA,STAAR Surgical Company,26.69,1188851735.85,,,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/staa,
STAF,"Staffing 360 Solutions, Inc.",0.9657,8382418.9236,,,Technology,Professional Services,https://old.nasdaq.com/symbol/staf,
STMP,Stamps.com Inc.,75.23,1291283679.94,,1999.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/stmp,
STND,Standard AVB Financial Corp.,27.38,129498802.68,,,Finance,Major Banks,https://old.nasdaq.com/symbol/stnd,
SBLK,Star Bulk Carriers Corp.,11.09,1061414440.23,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/sblk,
SBLKZ,Star Bulk Carriers Corp.,26.0,0.0,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/sblkz,
SBUX,Starbucks Corporation,86.36,103372920000.0,,1992.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/sbux,
STFC,State Auto Financial Corporation,32.49,1414690431.66,,1991.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/stfc,
MITO,Stealth BioTherapeutics Corp.,7.15,50680858.8,7088232.0,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mito,
GASS,"StealthGas, Inc.",3.32,132952988.92,,2005.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/gass,
STCN,"Steel Connect, Inc.",1.57,97029447.72,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/stcn,
STLD,"Steel Dynamics, Inc.",30.38,6671847405.86,,1996.0,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/stld,
SMRT,"Stein Mart, Inc.",0.8156,39325949.9512,,1992.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/smrt,
STML,"Stemline Therapeutics, Inc.",8.77,385490822.48,,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/stml,
SRCL,"Stericycle, Inc.",50.99,4646249286.06,,1996.0,Basic Industries,Environmental Services,https://old.nasdaq.com/symbol/srcl,
SBT,"Sterling Bancorp, Inc.",9.91,500624242.98,,2017.0,Finance,Savings Institutions,https://old.nasdaq.com/symbol/sbt,
STRL,Sterling Construction Company Inc,16.02,423996133.5,,,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/strl,
SHOO,"Steven Madden, Ltd.",35.74,3032904048.36,,1993.0,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/shoo,
SSFN,Stewardship Financial Corp,15.64,136290432.08,,,Finance,Major Banks,https://old.nasdaq.com/symbol/ssfn,
SFIX,"Stitch Fix, Inc.",21.79,2214879435.79,,2017.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/sfix,
SYBT,"Stock Yards Bancorp, Inc.",35.78,813051946.54,,,Finance,Major Banks,https://old.nasdaq.com/symbol/sybt,
STOK,"Stoke Therapeutics, Inc.",20.9,683809000.6,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/stok,
BANX,StoneCastle Financial Corp,22.1078,144966614.7358,,,,,https://old.nasdaq.com/symbol/banx,
STNE,StoneCo Ltd.,34.58,9591345188.88,,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/stne,
SSKN,"Strata Skin Sciences, Inc.",1.66,54619456.42,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/sskn,
SSYS,"Stratasys, Ltd.",20.22,1098835680.0,,1994.0,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/ssys,
STRA,"Strategic Education, Inc.",139.17,3055120100.61,,1996.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/stra,
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,24.0,21003792.0,,,,,https://old.nasdaq.com/symbol/hndl,
STRT,Strattec Security Corporation,20.0,76132840.0,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/strt,
STRS,Stratus Properties Inc.,29.05,237603174.55,,,Consumer Services,Homebuilding,https://old.nasdaq.com/symbol/strs,
STRM,"Streamline Health Solutions, Inc.",1.1,23170920.3,,,Technology,EDP Services,https://old.nasdaq.com/symbol/strm,
SBBP,Strongbridge Biopharma plc,2.01,108914398.68,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sbbp,
SUMR,"Summer Infant, Inc.",0.3611,6834432.8144,,,Consumer Durables,Miscellaneous manufacturing industries,https://old.nasdaq.com/symbol/sumr,
SMMF,"Summit Financial Group, Inc.",25.49,317861574.5,,,Finance,Major Banks,https://old.nasdaq.com/symbol/smmf,
SSBI,Summit State Bank,12.0455,73091792.8625,,2006.0,,,https://old.nasdaq.com/symbol/ssbi,
SMMT,Summit Therapeutics plc,1.65,37146893.85,22513269.0,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/smmt,
WISA,"Summit Wireless Technologies, Inc.",0.83,17718293.03,,2018.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/wisa,
SNDE,Sundance Energy Australia Limited,1.07,2664053.9,2489770.0,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/snde,
SNDL,Sundial Growers Inc.,4.46,419603481.08,,2019.0,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/sndl,
SNSS,"Sunesis Pharmaceuticals, Inc.",0.6387,71100084.0,,2005.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/snss,
STKL,"SunOpta, Inc.",1.49,130834350.61,,,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/stkl,
SPWR,SunPower Corporation,9.97,1421000989.54,,2005.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/spwr,
RUN,Sunrun Inc.,17.51,2059306922.27,,2015.0,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/run,
SUNW,"Sunworks, Inc.",2.57,11991070.02,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/sunw,
SLGG,"Super League Gaming, Inc.",3.93,33679793.46,,2019.0,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/slgg,
SPCB,"SuperCom, Ltd.",0.7242,10832829.1038,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/spcb,
SCON,Superconductor Technologies Inc.,0.287,1579248.783,,1993.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/scon,
SGC,"Superior Group of Companies, Inc.",15.58,237683712.52,,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/sgc,
SUPN,"Supernus Pharmaceuticals, Inc.",25.86,1356332070.96,,2012.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/supn,
SPRT,"support.com, Inc.",1.6402,31112543.75,,2000.0,Technology,EDP Services,https://old.nasdaq.com/symbol/sprt,
SURF,"Surface Oncology, Inc.",1.23,34265340.0,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/surf,
SGRY,"Surgery Partners, Inc.",7.36,366431436.8,,2015.0,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/sgry,
SRDX,"Surmodics, Inc.",42.51,573485320.98,,1998.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/srdx,
STRO,"Sutro Biopharma, Inc.",9.48,217356141.24,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/stro,
SSSS,Sutter Rock Capital Corp.,5.99,117684607.54,,2011.0,,,https://old.nasdaq.com/symbol/ssss,
SIVB,SVB Financial Group,202.16,10419033874.48,,,Finance,Major Banks,https://old.nasdaq.com/symbol/sivb,
SVMK,SVMK Inc.,17.69,2354131829.27,,2018.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/svmk,
SYKE,"Sykes Enterprises, Incorporated",29.44,1224436419.84,,1996.0,Technology,EDP Services,https://old.nasdaq.com/symbol/syke,
SYMC,Symantec Corporation,23.56,14560825132.12,,1989.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/symc,
SYNC,"Synacor, Inc.",1.48,53370895.68,,2012.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/sync,
SYNL,Synalloy Corporation,14.43,129795685.5,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/synl,
SYNA,Synaptics Incorporated,40.5,1333164339.0,,2002.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/syna,
SNCR,"Synchronoss Technologies, Inc.",5.75,255202537.5,,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/sncr,
SNDX,"Syndax Pharmaceuticals, Inc.",6.2,168248122.8,,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sndx,
SYNH,"Syneos Health, Inc.",53.94,5581994978.34,,2014.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/synh,
SYBX,"Synlogic, Inc.",2.16,68512178.16,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sybx,
SNPS,"Synopsys, Inc.",138.61,20750136835.46,,1992.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/snps,
SES,"Synthesis Energy Systems, Inc.",5.25,7239828.75,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ses,
THOR,"Synthorx, Inc.",13.03,420426032.12,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/thor,
SYPR,"Sypris Solutions, Inc.",1.0704,22827380.3712,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/sypr,
SYRS,"Syros Pharmaceuticals, Inc.",8.79,373032164.76,,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/syrs,
TROW,"T. Rowe Price Group, Inc.",110.94,26133584317.26,,1986.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/trow,
TTOO,"T2 Biosystems, Inc.",2.56,114011064.32,,2014.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/ttoo,
TRHC,"Tabula Rasa HealthCare, Inc.",51.38,1134891048.06,,2016.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/trhc,
TCMD,"Tactile Systems Technology, Inc.",45.07,854895061.34,,2016.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tcmd,
TAIT,Taitron Components Incorporated,2.79,16050443.13,,1995.0,Technology,Electronic Components,https://old.nasdaq.com/symbol/tait,
TLC,"Taiwan Liposome Company, Ltd.",5.01,19616905.5,3915550.0,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tlc,
TTWO,"Take-Two Interactive Software, Inc.",122.42,13855263369.26,,1997.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ttwo,
TLND,Talend S.A.,35.02,1067473336.4,30481820.0,2016.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tlnd,
TNDM,"Tandem Diabetes Care, Inc.",56.54,3316200250.44,,2013.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tndm,
TLF,"Tandy Leather Factory, Inc.",4.7031,42017608.2744,,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/tlf,
TANH,Tantech Holdings Ltd.,1.54,44433992.68,,2015.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/tanh,
TAOP,Taoping Inc.,0.5377,22454439.6451,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/taop,
TEDU,"Tarena International, Inc.",1.01,36297231.53,35937853.0,2014.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tedu,
TH,Target Hospitality Corp.,6.735,708788699.265,,2018.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/th,
THWWW,Target Hospitality Corp.,0.85,0.0,,2018.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/thwww,
TRNX,"Taronis Technologies, Inc.",1.54,26546270.52,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/trnx,
TATT,TAT Technologies Ltd.,4.95,45288386.55,,,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/tatt,
TAYD,"Taylor Devices, Inc.",10.64,37015134.24,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tayd,
TCF,TCF Financial Corporation,37.36,5734760000.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/tcf,
TCFCP,TCF Financial Corporation,26.3,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/tcfcp,
CGBD,"TCG BDC, Inc.",14.04,838956240.72,,2017.0,,,https://old.nasdaq.com/symbol/cgbd,
TCRR,TCR2 Therapeutics Inc.,15.61,374115301.07,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/tcrr,
AMTD,TD Ameritrade Holding Corporation,35.28,19351910138.4,,1997.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/amtd,
PETZ,"TDH Holdings, Inc.",1.15,14394161.3,,2017.0,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/petz,
TECD,Tech Data Corporation,107.52,3827901235.2,,1986.0,Technology,Retail: Computer Software & Peripheral Equipment,https://old.nasdaq.com/symbol/tecd,
TCCO,Technical Communications Corporation,2.39,4422463.17,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/tcco,
TTGT,"TechTarget, Inc.",22.52,622724683.96,,2007.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ttgt,
TGLS,Tecnoglass Inc.,7.68,344512834.56,,2012.0,Consumer Durables,Electronic Components,https://old.nasdaq.com/symbol/tgls,
TGEN,Tecogen Inc.,2.6293,65320386.1473,,2014.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tgen,
TECTP,"Tectonic Financial, Inc.",10.45,15675000.0,,2019.0,Finance,Major Banks,https://old.nasdaq.com/symbol/tectp,
TNAV,"Telenav, Inc.",4.705,222184892.52,,2010.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tnav,
TLGT,"Teligent, Inc.",0.76,40926324.52,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tlgt,
TELL,Tellurian Inc.,8.3,2010381570.1,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tell,
TENB,"Tenable Holdings, Inc.",22.05,2136021426.0,,2018.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tenb,
TENX,"Tenax Therapeutics, Inc.",1.19,8022813.4,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/tenx,
TZAC,Tenzing Acquisition Corp.,10.35,85543402.05,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/tzac,
